,index,address/city,address/community,address/neighborhood,address/state,address/streetAddress,address/subdivision,address/zipcode,bathrooms,bedrooms,currency,description,latitude,livingArea,longitude,price,url,yearBuilt,zestmate,zestmate_rent,monthly_cost,monthly_cash_flow,yearly_return,school,school_sum
667,860,Katy,,,TX,3610 Arbor Point Ct,,77450,4.0,5.0,USD,"Excellent updated property on a Cull-d-sac location and private neighborhood entry, plenty of space offers Formals, areas, Study, a Huge den, Breakfast and Kitchen, all ceramic tile and laminate floorings, new downstairs AC system, large primary bedroom down with sitting area, great main bathroom with new glass enclosure shower, new Granite counters and white cabinets in Kitchen and under sink, new oven and microwave, móvil kitchen island, new complete interior paint, huge game room upstairs, excellent size of 4 spare bedrooms upstairs all with Jack and Jill Bathrooms and ceiling fans, window blinds, sprinkler system, covered patio in backyard, superb neighborhood, zoned for acclaimed Katy School District, lots of walking trails and green areas.",29.731460571289066,3584.0,-95.73654174804688,425000,https://www.zillow.com/homedetails/3610-Arbor-Point-Ct-Katy-TX-77450/59756075_zpid/,2001.0,,,,,,,
668,861,Richmond,,,TX,8006 Bentford Park St,,77406,4.0,5.0,USD,"Gorgeous home in the highly desired Long Meadow Farms! On a cul-de-sac! Innumerable upgrades and add-ons include the entryway chandelier with classic royal-cut crystals hanging and polished nickel finish, the dining room room chandelier crystal capture and reflect the light! Allergy friendly-No carpet in the house with hard flooring! Three car garage (NOT TANDEM!), New roof in 2020, the entire home was repainted in 2020.  The kitchen has a gorgeous contemporary backsplash and quartz counters with beveled edges. Downstairs includes the office plus master bedroom with a huge upgraded master bath. The updated marble fireplace with surround sound wiring in the family rooom helps create those special moments! An elegant curved stairway leads to the large upstairs bedrooms and game room. 3 bedrooms upstairs and 2 downstairs (including the master bedroom). Only about 1.5 blocks from the elementary school.",29.66053581237793,3403.0,-95.7488784790039,449000,https://www.zillow.com/homedetails/8006-Bentford-Park-St-Richmond-TX-77406/72057089_zpid/,2006.0,,,,,,,
669,862,Houston,,,TX,16610 Cold Harbor Ln,,77083,2.0,3.0,USD,"Open floor plan, kitchen island, Office/Study with French Doors, Formal Dinning room, many other features.  See to appreciate!  ",29.67829322814941,2109.0,-95.6779327392578,218000,https://www.zillow.com/homedetails/16610-Cold-Harbor-Ln-Houston-TX-77083/82732574_zpid/,2003.0,,,,,,,
670,863,Richmond,,,TX,8518 Shadowbrook Glen Trl,Grand Vista 60s,77407,4.0,4.0,USD,"The Taylor Morrison Larimar floorplan is as impressive on the outside as it is on the inside! The beautiful staircase greets you in the foyer with a study and formal dining on either side. The formal dining connects to the gourmet kitchen by way of a butler's pantry making dinner parties a breeze! Don't miss a thing with an island in the kitchen overlooking the gathering room with a casual dining space. A perfect layout for entertaining! From its wide-open design to the soaring two-story ceiling in the gathering room, the open-concept main living spaces feel bright and airy! Wind down every evening in the luxurious owners suite and lovely en suite bathroom. Three bedrooms with walk-in closets are situated upstairs on the second level along with a game room AND a media room for fun evenings at home. You'll love the covered patio as it's perfect for year-round eating,outdoors in your backyard sanctuary! Structural options added at 8518 Shadowbrook Glen Trail include: Covered Outdoor Living 1 with extended casual dining, extended owner's suite & extended game room. *REPRESENTATIVE PHOTOS ADDED* MLS #72757249",29.686113357543945,3786.0,-95.70279693603516,475747,https://www.zillow.com/homedetails/8518-Shadowbrook-Glen-Trl-Richmond-TX-77407/2076939536_zpid/,,,,,,,,
671,864,Houston,,,TX,7527 Londres Dr,,77083,2.0,3.0,USD,"A cozy one story tile floors through out, a huge bonus room for family gathering with an out side kitchen and cover patio. Garage had been converted to a room. This home is being sold AS-IS. COME SEE",29.693462371826172,1451.0,-95.67874145507812,175000,https://www.zillow.com/homedetails/7527-Londres-Dr-Houston-TX-77083/27580078_zpid/,1981.0,,,,,,,
672,865,Richmond,,,TX,20103 Bellflower Glen Dr,,77407,3.0,4.0,USD,"This property located in the heart of Richmond, few minutes to Westpark Tollway, and Highway 99. Very convenient to Aliana Shopping Center, only 2 miles. And two miles to Middle and High School. Two story home , 4 bedrooms, 2 and half bathrooms. Tenants occupied, Please don't disturb the Tenants, the lease until October 2021. Rental is $1750 monthly.",29.675254821777344,2558.0,-95.7297821044922,255000,https://www.zillow.com/homedetails/20103-Bellflower-Glen-Dr-Richmond-TX-77407/120893257_zpid/,2013.0,,,,,,,
673,866,Richmond,,,TX,8602 Belfast Manor Ln,,77407,3.0,4.0,USD,"Gorgeous Home located in Master planned Grand Vista community. Corner House with Beautiful stone and brick Elevation . This home features 2 bedrooms down and 2 upstairs with ensuite bathroom. Large Game room Upstairs Tiles throughout foyer ,family room ,Dining room And Kitchen .Elegant Upgraded Granite Kitchen counter tops and plenty of Kitchen cabinets. Master bathroom features standing shower and his , her sinks .Backyard with plenty of space for Entertainment.  Great Location !",29.685577392578125,2844.0,-95.70427703857422,359900,https://www.zillow.com/homedetails/8602-Belfast-Manor-Ln-Richmond-TX-77407/251443122_zpid/,2019.0,,,,,,,
674,867,Richmond,,,TX,19910 Nandina Knl,,77407,2.0,3.0,USD,"Beautiful Pulte home w/ an open concept design that is perfect for entertaining. You will love the family room w/ high ceilings & fireplace, the formal dining room for intimate gatherings & the Spacious kitchen which opens to the living area. Plenty of storage for your gadgets & counter space to meal prep, you will develop a new love for cooking in this ideal kitchen. The flex space is great for children's activities where they can still be seen from the kitchen. Need to escape from it all? Head into the master retreat, secluded in the back of the home & enjoy a master suite that easily fits king-sized furniture & leads you into the master bath w/ a large soaking tub & separate stand-up shower. The back yard is great for cooking on the grill or simply having a glass of wine & watching the sunset. Zoned to FBISD & easy access to Westpark Tollway & major roads. Amenities include trails, lakes, playground, pool, tennis courts & spray park. Home has new carpet & interior paint Dec 2020!",29.67851257324219,1717.0,-95.72746276855469,220990,https://www.zillow.com/homedetails/19910-Nandina-Knl-Richmond-TX-77407/72062682_zpid/,2007.0,,,,,,,
675,868,Richmond,,,TX,7031 Westford Park Ln,,77407,3.0,3.0,USD,"IMMACULATE 2 STORY HOME IN PRESTIGIOUS LAKEMONT COMMUNITY, OPEN FLOOR PLAN, WOOD FLOORING IN FORMAL. DINNING/LIVING/MASTER BEDROOM. TILE ENTRY/BREAKFAST/KITCHEN/UTILITY ROOM/ BATHS. COVERED BACK PATIO",29.700897216796875,2330.0,-95.74496459960938,249900,https://www.zillow.com/homedetails/7031-Westford-Park-Ln-Richmond-TX-77407/82733019_zpid/,2003.0,,,,,,,
676,869,Katy,,,TX,3619 Park Vine Ct,,77450,3.0,4.0,USD,"Come see this pleasant two-story home located in gated community Greens At Willow Fork subdivision. This elegant home offers 3,889 square feet of living space, 4 bedrooms, 3 bathrooms and 1 extra room on the first floor that can be converted to a bedroom.  Features include high ceiling in the living room, open concept gourmet kitchen, two cozy fireplaces, tile flooring throughout the first floor. Upgrades made to this home include AC condenser motor and circuit breaker, kitchen cabinet and countertop, primary bath shower room, tub, cabinet and countertop, guest bathrooms cabinets and countertops, refinished front door, new carpet throughout the whole house, all brand new fences, new pool pump, new dishwasher, etc. Please see attached document for specific information regarding upgrades. Your family and loved ones will enjoy the spacious backyard and the pool, great for family gatherings. Don't miss out, contact us today to schedule your showing!",29.73000144958496,3889.0,-95.73656463623048,484990,https://www.zillow.com/homedetails/3619-Park-Vine-Ct-Katy-TX-77450/82713212_zpid/,2002.0,,,,,,,
677,870,Richmond,,,TX,20202 Windsor Trace Ln,,77407,4.0,4.0,USD,Tenant occupied property. Investors only,29.7000732421875,2714.0,-95.73590850830078,265500,https://www.zillow.com/homedetails/20202-Windsor-Trace-Ln-Richmond-TX-77407/65716059_zpid/,2005.0,,,,,,,
678,872,Richmond,,,TX,18927 Allendale Ridge Trl,,77407,3.0,4.0,USD,"D.R. Horton Homes presents The Kendall Plan! Spectacular 2 story open floor plan. Large tile flooring throughout the 1st floor. Massive family room leads into dining area & kitchen. Granite countertops, tile back-splash and large working island in kitchen. Stainless steel sink & appliances, water filtration system and tall cabinets. Primary suite located on the main level with double sink vanity and a sizable shower & walk-in closet. Game room and 3 bedrooms located upstairs along with 1 full bathroom. ""Smart Home System"", take command of your home from anywhere with Amazon Echo & Dot, Skybell, Smart Lighting, Thermostat, Electric Deadbolt and Wireless security.",29.675617218017575,2161.0,-95.73902893066406,303990,https://www.zillow.com/homedetails/18927-Allendale-Ridge-Trl-Richmond-TX-77407/2077014478_zpid/,,,,,,,,
679,873,Richmond,,,TX,17111 Winter Hedge Ct,,77407,4.0,5.0,USD,"Beautiful 2 story home located in master plan Aliana subdivision, house have 5 bedroom and 3 full and 1 half bath, high ceiling living area and formal living room, Island kitchen with granite countertops, upgraded cabinets in kitchen, big dinning room, carpet and tiles throughout the house, very spacious home, 3 parking garage, game room upstairs with view to the living area, very clean home almost like new. Must see!!!",29.66664123535156,3761.0,-95.68724822998048,435000,https://www.zillow.com/homedetails/17111-Winter-Hedge-Ct-Richmond-TX-77407/84750201_zpid/,2012.0,,,,,,,
680,874,Katy,,,TX,22002 Erincrest Ct,,77450,5.0,5.0,USD,"Tucked away inside a quiet cul-de-sac on a large corner lot, this amazing 5 bed 4.5 bath home with its own private backyard oasis is a Dream Come True! Upon entry you're greeted by an elegant dining room & an executive study. Through the foyer is a gorgeous family room featuring wood floors, a soaring 2-story ceiling, a fireplace & floor to ceiling windows with plantation shutters. Just off the family room is a light filled breakfast area & a sunroom! Create your favorite recipes in the beautiful kitchen equipped with granite countertops, tile backsplash, a large central island, under cabinet lighting & a built-in desk. 1st floor owner's retreat showcases bay windows & a striking bathroom with dual sinks, wood floors, walk-in his & hers closets, & a custom 2-person walk-in shower. 2nd floor game room, media room & home gym! Best of all, enjoy your own private backyard retreat complete with a built-in outdoor kitchen & bar area, a spa, & a pool with a built-in rock waterfall & slide!",29.731618881225586,4416.0,-95.75242614746094,649900,https://www.zillow.com/homedetails/22002-Erincrest-Ct-Katy-TX-77450/59752536_zpid/,2001.0,,,,,,,
681,876,Richmond,,,TX,21210 Concordia Park Ln,,77407,3.0,4.0,USD,"Freshly painted, fantastic home at a fantastic location. Walking distance to the community center with pool and lake and park for kids.  New paint in many rooms. .The open floor plan of the main level connects the living, kitchen & breakfast area. The chef of the family will love the open kitchen w/ coordinating backsplash, stainless steel appliances, & ample cabinet space.Extra room on the main floor tucked away would make a great home office, hobby space or bedroom. Spacious backyard w/ poured patio & lots of green space for outdoor activities. Quick access to 99 & WESTPARK. MUST SEE. Call me or your realtor to schedule a showing. Never FLOODED.",29.699390411376953,2995.0,-95.74993896484376,309000,https://www.zillow.com/homedetails/21210-Concordia-Park-Ln-Richmond-TX-77407/82728907_zpid/,2003.0,,,,,,,
682,877,Sugar Land,,,TX,15114 Beech Fork Ln,,77498,4.0,5.0,USD,"This 4312 square foot single family home has 5 bedrooms and 4.0 bathrooms. This home is located at 15114 Beech Fork Ln, Sugar Land, TX 77498.",29.658485412597656,4312.0,-95.6488800048828,489000,https://www.zillow.com/homedetails/15114-Beech-Fork-Ln-Sugar-Land-TX-77498/82723684_zpid/,2003.0,,,,,,,
683,878,Sugar Land,,,TX,15014 Sugar Peak Dr,,77498,3.0,4.0,USD,"Newly Remodel! Move-in Ready. Spacious living in Sugar Land area closed to HWY 6. Roomy place throughout this beautiful home features 4 large bedrooms and 2 full and 1 half bath! Laminate floors, stairs and new carpet all second floor. This is a perfect home if you like to entertain your family and friends. Schedule your appointment today!",29.66195106506348,2562.0,-95.650634765625,249000,https://www.zillow.com/homedetails/15014-Sugar-Peak-Dr-Sugar-Land-TX-77498/82712448_zpid/,2005.0,,,,,,,
684,879,Sugar Land,,,TX,14814 Waverton Ct,,77498,2.0,3.0,USD,"HOUSE with GREAT GARDEN ! BEAUTIFUL TROPICAL FRUIT TREES & FULLY CEMENT COVERED ON THE BACK YARD. HOUSE IS VERY SPACIOUS & HAS OPEN SPACE AREA. LARGE DINING ROOM WITH DEN COMBINED. NO CARPET. HOUSE HAS TILE & RECENT UPGRADED LAMINATE FLOORING. LARGE KITCHEN AREA. STUDY ROOM CAN BE USED AS 4TH BEDROOM. GOOD SCHOOL ZONE, ZONED WITH KEMPNER HIGH SCHOOL. PRIME LOCATION: EASY ACCESS TO HWY 6, HWY 59, FM 1464,...CLOSED TO: MARKETS, PHARMACIES, RESTAURANTS,...***NO FLOODED PER SELLER***DON'T MISS THIS HOUSE, SCHEDULE YOUR SHOWING APPOINTMENT TODAY !",29.67263984680176,2076.0,-95.6512222290039,240000,https://www.zillow.com/homedetails/14814-Waverton-Ct-Sugar-Land-TX-77498/59756375_zpid/,2001.0,,,,,,,
